#Simulation Results 
#Ntramas 	10
<<<<<<< HEAD
#L 		3200
=======
#L 		10
>>>>>>> FETCH_HEAD
#TaxaChegadas 	1.0
#Rb 		10000.0
#d 		5000000.0

6.35	Etx	0	0.0	-	6.35	-	-	0	0
6.375	Erx	0	0.0	-	-	-	6.375	-	-
6.699999999999999	Stx	0	0.0	6.699999999999999	-	-	-	0	1
6.725	Srx	0	0.0	-	-	6.725	-	-	-
7.02	Etx	0	0.0	-	7.02	-	-	0	0
7.045	Erx	0	0.0	-	-	-	7.045	-	-
7.369999999999999	Stx	0	0.0	7.369999999999999	-	-	-	0	1
7.395	Srx	0	0.0	-	-	7.395	-	-	-
7.6899999999999995	Etx	0	0.0	-	7.6899999999999995	-	-	0	0
7.715	Erx	0	0.0	-	-	-	7.715	-	-
8.04	Stx	0	0.0	8.04	-	-	-	0	1
8.065	Srx	0	0.0	-	-	8.065	-	-	-
8.36	Etx	0	0.0	-	8.36	-	-	0	0
8.385	Erx	0	0.0	-	-	-	8.385	-	-
8.709999999999999	Stx	0	0.0	8.709999999999999	-	-	-	0	1
8.735	Srx	0	0.0	-	-	8.735	-	-	-
9.03	Etx	0	0.0	-	9.03	-	-	0	0
9.055	Erx	0	0.0	-	-	-	9.055	-	-
9.379999999999999	Stx	0	0.0	9.379999999999999	-	-	-	0	1
9.405	Srx	0	0.0	-	-	9.405	-	-	-
9.7	Etx	0	0.0	-	9.7	-	-	0	0
9.725	Erx	0	0.0	-	-	-	9.725	-	-
10.049999999999999	Stx	0	0.0	10.049999999999999	-	-	-	0	1
10.075	Srx	0	0.0	-	-	10.075	-	-	-
10.37	Etx	0	0.0	-	10.37	-	-	0	0
10.395	Erx	0	0.0	-	-	-	10.395	-	-
10.719999999999999	Stx	0	0.0	10.719999999999999	-	-	-	0	1
10.745	Srx	0	0.0	-	-	10.745	-	-	-
11.04	Etx	0	0.0	-	11.04	-	-	0	0
11.065	Erx	0	0.0	-	-	-	11.065	-	-
11.389999999999999	Stx	0	0.0	11.389999999999999	-	-	-	0	1
11.415	Srx	0	0.0	-	-	11.415	-	-	-
11.709999999999999	Etx	0	0.0	-	11.709999999999999	-	-	0	0
11.735	Erx	0	0.0	-	-	-	11.735	-	-
12.059999999999999	Stx	0	0.0	12.059999999999999	-	-	-	0	1
12.084999999999999	Srx	0	0.0	-	-	12.084999999999999	-	-	-
12.379999999999999	Etx	0	0.0	-	12.379999999999999	-	-	0	0
12.405	Erx	0	0.0	-	-	-	12.405	-	-
12.729999999999999	Stx	0	0.0	12.729999999999999	-	-	-	0	1
12.754999999999999	Srx	0	0.0	-	-	12.754999999999999	-	-	-
13.049999999999999	Etx	0	0.0	-	13.049999999999999	-	-	0	0
13.075	Erx	0	0.0	-	-	-	13.075	-	-
13.399999999999999	Stx	0	0.0	13.399999999999999	-	-	-	0	1
13.424999999999999	Srx	0	0.0	-	-	13.424999999999999	-	-	-
13.719999999999999	Etx	0	0.0	-	13.719999999999999	-	-	0	0
13.745	Erx	0	0.0	-	-	-	13.745	-	-
14.069999999999999	Stx	0	0.0	14.069999999999999	-	-	-	0	1
14.094999999999999	Srx	0	0.0	-	-	14.094999999999999	-	-	-
14.389999999999999	Etx	0	0.0	-	14.389999999999999	-	-	0	0
14.415	Erx	0	0.0	-	-	-	14.415	-	-
14.739999999999998	Stx	0	0.0	14.739999999999998	-	-	-	0	1
14.764999999999999	Srx	0	0.0	-	-	14.764999999999999	-	-	-
15.059999999999999	Etx	0	0.0	-	15.059999999999999	-	-	0	0
15.084999999999999	Erx	0	0.0	-	-	-	15.084999999999999	-	-
15.409999999999998	Stx	0	0.0	15.409999999999998	-	-	-	0	1
15.434999999999999	Srx	0	0.0	-	-	15.434999999999999	-	-	-
15.729999999999999	Etx	0	0.0	-	15.729999999999999	-	-	0	0
15.754999999999999	Erx	0	0.0	-	-	-	15.754999999999999	-	-
16.08	Stx	0	0.0	16.08	-	-	-	0	1
16.104999999999997	Srx	0	0.0	-	-	16.104999999999997	-	-	-
16.4	Etx	0	0.0	-	16.4	-	-	0	0
16.424999999999997	Erx	0	0.0	-	-	-	16.424999999999997	-	-
16.75	Stx	0	0.0	16.75	-	-	-	0	1
16.775	Srx	0	0.0	-	-	16.775	-	-	-
17.07	Etx	0	0.0	-	17.07	-	-	0	0
17.095	Erx	0	0.0	-	-	-	17.095	-	-
17.42	Stx	0	0.0	17.42	-	-	-	0	1
17.445	Srx	0	0.0	-	-	17.445	-	-	-
17.740000000000002	Etx	0	0.0	-	17.740000000000002	-	-	0	0
17.765	Erx	0	0.0	-	-	-	17.765	-	-
18.090000000000003	Stx	0	0.0	18.090000000000003	-	-	-	0	1
18.115000000000002	Srx	0	0.0	-	-	18.115000000000002	-	-	-
18.410000000000004	Etx	0	0.0	-	18.410000000000004	-	-	0	0
18.435000000000002	Erx	0	0.0	-	-	-	18.435000000000002	-	-
18.760000000000005	Stx	0	0.0	18.760000000000005	-	-	-	0	1
18.785000000000004	Srx	0	0.0	-	-	18.785000000000004	-	-	-
19.080000000000005	Etx	0	0.0	-	19.080000000000005	-	-	0	0
19.105000000000004	Erx	0	0.0	-	-	-	19.105000000000004	-	-
19.430000000000007	Stx	0	0.0	19.430000000000007	-	-	-	0	1
19.455000000000005	Srx	0	0.0	-	-	19.455000000000005	-	-	-
19.750000000000007	Etx	0	0.0	-	19.750000000000007	-	-	0	0
19.775000000000006	Erx	0	0.0	-	-	-	19.775000000000006	-	-
20.10000000000001	Stx	0	0.0	20.10000000000001	-	-	-	0	1
20.125000000000007	Srx	0	0.0	-	-	20.125000000000007	-	-	-
20.42000000000001	Etx	0	0.0	-	20.42000000000001	-	-	0	0
20.445000000000007	Erx	0	0.0	-	-	-	20.445000000000007	-	-
20.77000000000001	Stx	0	0.0	20.77000000000001	-	-	-	0	1
20.79500000000001	Srx	0	0.0	-	-	20.79500000000001	-	-	-
21.09000000000001	Etx	0	0.0	-	21.09000000000001	-	-	0	0
21.11500000000001	Erx	0	0.0	-	-	-	21.11500000000001	-	-
21.440000000000012	Stx	0	0.0	21.440000000000012	-	-	-	0	1
21.46500000000001	Srx	0	0.0	-	-	21.46500000000001	-	-	-
21.760000000000012	Etx	0	0.0	-	21.760000000000012	-	-	0	0
21.78500000000001	Erx	0	0.0	-	-	-	21.78500000000001	-	-
22.110000000000014	Stx	0	0.0	22.110000000000014	-	-	-	0	1
22.135000000000012	Srx	0	0.0	-	-	22.135000000000012	-	-	-
22.430000000000014	Etx	0	0.0	-	22.430000000000014	-	-	0	0
22.455000000000013	Erx	0	0.0	-	-	-	22.455000000000013	-	-
22.780000000000015	Stx	0	0.0	22.780000000000015	-	-	-	0	1
22.805000000000014	Srx	0	0.0	-	-	22.805000000000014	-	-	-
23.100000000000016	Etx	0	0.0	-	23.100000000000016	-	-	0	0
23.125000000000014	Erx	0	0.0	-	-	-	23.125000000000014	-	-
23.450000000000017	Stx	0	0.0	23.450000000000017	-	-	-	0	1
23.475000000000016	Srx	0	0.0	-	-	23.475000000000016	-	-	-
23.770000000000017	Etx	0	0.0	-	23.770000000000017	-	-	0	0
23.795000000000016	Erx	0	0.0	-	-	-	23.795000000000016	-	-
24.12000000000002	Stx	0	0.0	24.12000000000002	-	-	-	0	1
24.145000000000017	Srx	0	0.0	-	-	24.145000000000017	-	-	-
24.44000000000002	Etx	0	0.0	-	24.44000000000002	-	-	0	0
24.465000000000018	Erx	0	0.0	-	-	-	24.465000000000018	-	-
24.79000000000002	Stx	0	0.0	24.79000000000002	-	-	-	0	1
24.81500000000002	Srx	0	0.0	-	-	24.81500000000002	-	-	-
25.11000000000002	Etx	0	0.0	-	25.11000000000002	-	-	0	0
25.13500000000002	Erx	0	0.0	-	-	-	25.13500000000002	-	-
25.460000000000022	Stx	0	0.0	25.460000000000022	-	-	-	0	1
25.48500000000002	Srx	0	0.0	-	-	25.48500000000002	-	-	-
25.780000000000022	Etx	0	0.0	-	25.780000000000022	-	-	0	0
25.80500000000002	Erx	0	0.0	-	-	-	25.80500000000002	-	-
26.130000000000024	Stx	0	0.0	26.130000000000024	-	-	-	0	1
26.155000000000022	Srx	0	0.0	-	-	26.155000000000022	-	-	-
26.450000000000024	Etx	0	0.0	-	26.450000000000024	-	-	0	0
26.475000000000023	Erx	0	0.0	-	-	-	26.475000000000023	-	-
26.800000000000026	Stx	0	0.0	26.800000000000026	-	-	-	0	1
26.825000000000024	Srx	0	0.0	-	-	26.825000000000024	-	-	-
27.120000000000026	Etx	0	0.0	-	27.120000000000026	-	-	0	0
27.145000000000024	Erx	0	0.0	-	-	-	27.145000000000024	-	-
27.470000000000027	Stx	0	0.0	27.470000000000027	-	-	-	0	1
27.495000000000026	Srx	0	0.0	-	-	27.495000000000026	-	-	-
27.790000000000028	Etx	0	0.0	-	27.790000000000028	-	-	0	0
27.815000000000026	Erx	0	0.0	-	-	-	27.815000000000026	-	-
28.14000000000003	Stx	0	0.0	28.14000000000003	-	-	-	0	1
28.165000000000028	Srx	0	0.0	-	-	28.165000000000028	-	-	-
28.46000000000003	Etx	0	0.0	-	28.46000000000003	-	-	0	0
28.485000000000028	Erx	0	0.0	-	-	-	28.485000000000028	-	-
28.81000000000003	Stx	0	0.0	28.81000000000003	-	-	-	0	1
28.83500000000003	Srx	0	0.0	-	-	28.83500000000003	-	-	-
29.13000000000003	Etx	0	0.0	-	29.13000000000003	-	-	0	0
29.15500000000003	Erx	0	0.0	-	-	-	29.15500000000003	-	-
29.480000000000032	Stx	0	0.0	29.480000000000032	-	-	-	0	1
29.50500000000003	Srx	0	0.0	-	-	29.50500000000003	-	-	-
29.800000000000033	Etx	0	0.0	-	29.800000000000033	-	-	0	0
29.82500000000003	Erx	0	0.0	-	-	-	29.82500000000003	-	-
30.150000000000034	Stx	0	0.0	30.150000000000034	-	-	-	0	1
30.175000000000033	Srx	0	0.0	-	-	30.175000000000033	-	-	-
30.470000000000034	Etx	0	0.0	-	30.470000000000034	-	-	0	0
30.495000000000033	Erx	0	0.0	-	-	-	30.495000000000033	-	-
30.495000000000033	Srx	0	0.0	-	-	30.495000000000033	-	-	-
30.495000000000033	G	0	30.495000000000033	-	-	-	-	-	-
30.495000000000033	A	0	30.495000000000033	30.495000000000033	-	-	-	0	0
30.495000000000033	Stx	0	30.495000000000033	30.495000000000033	-	-	-	0	1
30.52000000000003	Srx	0	30.495000000000033	-	-	30.52000000000003	-	-	-
30.815000000000033	Etx	0	30.495000000000033	-	30.815000000000033	-	-	0	0
30.840000000000032	Erx	0	30.495000000000033	-	-	-	30.840000000000032	-	-
31.165000000000035	Stx	0	30.495000000000033	31.165000000000035	-	-	-	0	1
31.190000000000033	Srx	0	30.495000000000033	-	-	31.190000000000033	-	-	-
31.485000000000035	Etx	0	30.495000000000033	-	31.485000000000035	-	-	0	0
31.510000000000034	Erx	0	30.495000000000033	-	-	-	31.510000000000034	-	-
31.835000000000036	Stx	0	30.495000000000033	31.835000000000036	-	-	-	0	1
31.860000000000035	Srx	0	30.495000000000033	-	-	31.860000000000035	-	-	-
32.15500000000004	Etx	0	30.495000000000033	-	32.15500000000004	-	-	0	0
32.180000000000035	Erx	0	30.495000000000033	-	-	-	32.180000000000035	-	-
32.50500000000004	Stx	0	30.495000000000033	32.50500000000004	-	-	-	0	1
32.53000000000004	Srx	0	30.495000000000033	-	-	32.53000000000004	-	-	-
32.82500000000004	Etx	0	30.495000000000033	-	32.82500000000004	-	-	0	0
32.85000000000004	Erx	0	30.495000000000033	-	-	-	32.85000000000004	-	-
33.17500000000004	Stx	0	30.495000000000033	33.17500000000004	-	-	-	0	1
33.20000000000004	Srx	0	30.495000000000033	-	-	33.20000000000004	-	-	-
33.49500000000004	Etx	0	30.495000000000033	-	33.49500000000004	-	-	0	0
33.52000000000004	Erx	0	30.495000000000033	-	-	-	33.52000000000004	-	-
33.84500000000004	Stx	0	30.495000000000033	33.84500000000004	-	-	-	0	1
33.87000000000004	Srx	0	30.495000000000033	-	-	33.87000000000004	-	-	-
34.16500000000004	Etx	0	30.495000000000033	-	34.16500000000004	-	-	0	0
34.19000000000004	Erx	0	30.495000000000033	-	-	-	34.19000000000004	-	-
34.51500000000004	Stx	0	30.495000000000033	34.51500000000004	-	-	-	0	1
34.54000000000004	Srx	0	30.495000000000033	-	-	34.54000000000004	-	-	-
34.83500000000004	Etx	0	30.495000000000033	-	34.83500000000004	-	-	0	0
34.86000000000004	Erx	0	30.495000000000033	-	-	-	34.86000000000004	-	-
35.185000000000045	Stx	0	30.495000000000033	35.185000000000045	-	-	-	0	1
35.21000000000004	Srx	0	30.495000000000033	-	-	35.21000000000004	-	-	-
35.505000000000045	Etx	0	30.495000000000033	-	35.505000000000045	-	-	0	0
35.530000000000044	Erx	0	30.495000000000033	-	-	-	35.530000000000044	-	-
35.85500000000005	Stx	0	30.495000000000033	35.85500000000005	-	-	-	0	1
35.880000000000045	Srx	0	30.495000000000033	-	-	35.880000000000045	-	-	-
36.17500000000005	Etx	0	30.495000000000033	-	36.17500000000005	-	-	0	0
36.200000000000045	Erx	0	30.495000000000033	-	-	-	36.200000000000045	-	-
36.52500000000005	Stx	0	30.495000000000033	36.52500000000005	-	-	-	0	1
36.55000000000005	Srx	0	30.495000000000033	-	-	36.55000000000005	-	-	-
36.84500000000005	Etx	0	30.495000000000033	-	36.84500000000005	-	-	0	0
36.87000000000005	Erx	0	30.495000000000033	-	-	-	36.87000000000005	-	-
37.19500000000005	Stx	0	30.495000000000033	37.19500000000005	-	-	-	0	1
37.22000000000005	Srx	0	30.495000000000033	-	-	37.22000000000005	-	-	-
37.51500000000005	Etx	0	30.495000000000033	-	37.51500000000005	-	-	0	0
37.54000000000005	Erx	0	30.495000000000033	-	-	-	37.54000000000005	-	-
37.54000000000005	Srx	0	30.495000000000033	-	-	37.54000000000005	-	-	-
37.54000000000005	G	0	37.54000000000005	-	-	-	-	-	-
37.54000000000005	A	0	37.54000000000005	37.54000000000005	-	-	-	0	0
37.54000000000005	Stx	0	37.54000000000005	37.54000000000005	-	-	-	0	1
37.56500000000005	Srx	0	37.54000000000005	-	-	37.56500000000005	-	-	-
37.86000000000005	Etx	0	37.54000000000005	-	37.86000000000005	-	-	0	0
37.88500000000005	Erx	0	37.54000000000005	-	-	-	37.88500000000005	-	-
38.21000000000005	Stx	0	37.54000000000005	38.21000000000005	-	-	-	0	1
38.23500000000005	Srx	0	37.54000000000005	-	-	38.23500000000005	-	-	-
38.53000000000005	Etx	0	37.54000000000005	-	38.53000000000005	-	-	0	0
38.55500000000005	Erx	0	37.54000000000005	-	-	-	38.55500000000005	-	-
38.88000000000005	Stx	0	37.54000000000005	38.88000000000005	-	-	-	0	1
38.90500000000005	Srx	0	37.54000000000005	-	-	38.90500000000005	-	-	-
39.20000000000005	Etx	0	37.54000000000005	-	39.20000000000005	-	-	0	0
39.22500000000005	Erx	0	37.54000000000005	-	-	-	39.22500000000005	-	-
39.550000000000054	Stx	0	37.54000000000005	39.550000000000054	-	-	-	0	1
39.57500000000005	Srx	0	37.54000000000005	-	-	39.57500000000005	-	-	-
39.870000000000054	Etx	0	37.54000000000005	-	39.870000000000054	-	-	0	0
39.89500000000005	Erx	0	37.54000000000005	-	-	-	39.89500000000005	-	-
40.220000000000056	Stx	0	37.54000000000005	40.220000000000056	-	-	-	0	1
40.245000000000054	Srx	0	37.54000000000005	-	-	40.245000000000054	-	-	-
40.540000000000056	Etx	0	37.54000000000005	-	40.540000000000056	-	-	0	0
40.565000000000055	Erx	0	37.54000000000005	-	-	-	40.565000000000055	-	-
40.89000000000006	Stx	0	37.54000000000005	40.89000000000006	-	-	-	0	1
40.915000000000056	Srx	0	37.54000000000005	-	-	40.915000000000056	-	-	-
41.21000000000006	Etx	0	37.54000000000005	-	41.21000000000006	-	-	0	0
41.235000000000056	Erx	0	37.54000000000005	-	-	-	41.235000000000056	-	-
41.56000000000006	Stx	0	37.54000000000005	41.56000000000006	-	-	-	0	1
41.58500000000006	Srx	0	37.54000000000005	-	-	41.58500000000006	-	-	-
41.88000000000006	Etx	0	37.54000000000005	-	41.88000000000006	-	-	0	0
41.90500000000006	Erx	0	37.54000000000005	-	-	-	41.90500000000006	-	-
42.23000000000006	Stx	0	37.54000000000005	42.23000000000006	-	-	-	0	1
42.25500000000006	Srx	0	37.54000000000005	-	-	42.25500000000006	-	-	-
42.55000000000006	Etx	0	37.54000000000005	-	42.55000000000006	-	-	0	0
42.57500000000006	Erx	0	37.54000000000005	-	-	-	42.57500000000006	-	-
42.90000000000006	Stx	0	37.54000000000005	42.90000000000006	-	-	-	0	1
42.92500000000006	Srx	0	37.54000000000005	-	-	42.92500000000006	-	-	-
43.22000000000006	Etx	0	37.54000000000005	-	43.22000000000006	-	-	0	0
43.24500000000006	Erx	0	37.54000000000005	-	-	-	43.24500000000006	-	-
43.570000000000064	Stx	0	37.54000000000005	43.570000000000064	-	-	-	0	1
43.59500000000006	Srx	0	37.54000000000005	-	-	43.59500000000006	-	-	-
43.890000000000065	Etx	0	37.54000000000005	-	43.890000000000065	-	-	0	0
43.91500000000006	Erx	0	37.54000000000005	-	-	-	43.91500000000006	-	-
44.240000000000066	Stx	0	37.54000000000005	44.240000000000066	-	-	-	0	1
44.265000000000065	Srx	0	37.54000000000005	-	-	44.265000000000065	-	-	-
44.560000000000066	Etx	0	37.54000000000005	-	44.560000000000066	-	-	0	0
44.585000000000065	Erx	0	37.54000000000005	-	-	-	44.585000000000065	-	-
44.91000000000007	Stx	0	37.54000000000005	44.91000000000007	-	-	-	0	1
44.935000000000066	Srx	0	37.54000000000005	-	-	44.935000000000066	-	-	-
45.23000000000007	Etx	0	37.54000000000005	-	45.23000000000007	-	-	0	0
45.25500000000007	Erx	0	37.54000000000005	-	-	-	45.25500000000007	-	-
45.58000000000007	Stx	0	37.54000000000005	45.58000000000007	-	-	-	0	1
45.60500000000007	Srx	0	37.54000000000005	-	-	45.60500000000007	-	-	-
45.90000000000007	Etx	0	37.54000000000005	-	45.90000000000007	-	-	0	0
45.92500000000007	Erx	0	37.54000000000005	-	-	-	45.92500000000007	-	-
46.25000000000007	Stx	0	37.54000000000005	46.25000000000007	-	-	-	0	1
46.27500000000007	Srx	0	37.54000000000005	-	-	46.27500000000007	-	-	-
46.57000000000007	Etx	0	37.54000000000005	-	46.57000000000007	-	-	0	0
46.59500000000007	Erx	0	37.54000000000005	-	-	-	46.59500000000007	-	-
46.92000000000007	Stx	0	37.54000000000005	46.92000000000007	-	-	-	0	1
46.94500000000007	Srx	0	37.54000000000005	-	-	46.94500000000007	-	-	-
47.24000000000007	Etx	0	37.54000000000005	-	47.24000000000007	-	-	0	0
47.26500000000007	Erx	0	37.54000000000005	-	-	-	47.26500000000007	-	-
47.590000000000074	Stx	0	37.54000000000005	47.590000000000074	-	-	-	0	1
47.61500000000007	Srx	0	37.54000000000005	-	-	47.61500000000007	-	-	-
47.910000000000075	Etx	0	37.54000000000005	-	47.910000000000075	-	-	0	0
47.93500000000007	Erx	0	37.54000000000005	-	-	-	47.93500000000007	-	-
48.260000000000076	Stx	0	37.54000000000005	48.260000000000076	-	-	-	0	1
48.285000000000075	Srx	0	37.54000000000005	-	-	48.285000000000075	-	-	-
48.58000000000008	Etx	0	37.54000000000005	-	48.58000000000008	-	-	0	0
48.605000000000075	Erx	0	37.54000000000005	-	-	-	48.605000000000075	-	-
48.93000000000008	Stx	0	37.54000000000005	48.93000000000008	-	-	-	0	1
48.95500000000008	Srx	0	37.54000000000005	-	-	48.95500000000008	-	-	-
49.25000000000008	Etx	0	37.54000000000005	-	49.25000000000008	-	-	0	0
49.27500000000008	Erx	0	37.54000000000005	-	-	-	49.27500000000008	-	-
49.60000000000008	Stx	0	37.54000000000005	49.60000000000008	-	-	-	0	1
49.62500000000008	Srx	0	37.54000000000005	-	-	49.62500000000008	-	-	-
49.92000000000008	Etx	0	37.54000000000005	-	49.92000000000008	-	-	0	0
49.94500000000008	Erx	0	37.54000000000005	-	-	-	49.94500000000008	-	-
50.27000000000008	Stx	0	37.54000000000005	50.27000000000008	-	-	-	0	1
50.29500000000008	Srx	0	37.54000000000005	-	-	50.29500000000008	-	-	-
50.59000000000008	Etx	0	37.54000000000005	-	50.59000000000008	-	-	0	0
50.61500000000008	Erx	0	37.54000000000005	-	-	-	50.61500000000008	-	-
50.94000000000008	Stx	0	37.54000000000005	50.94000000000008	-	-	-	0	1
50.96500000000008	Srx	0	37.54000000000005	-	-	50.96500000000008	-	-	-
51.26000000000008	Etx	0	37.54000000000005	-	51.26000000000008	-	-	0	0
51.28500000000008	Erx	0	37.54000000000005	-	-	-	51.28500000000008	-	-
51.610000000000085	Stx	0	37.54000000000005	51.610000000000085	-	-	-	0	1
51.63500000000008	Srx	0	37.54000000000005	-	-	51.63500000000008	-	-	-
51.930000000000085	Etx	0	37.54000000000005	-	51.930000000000085	-	-	0	0
51.955000000000084	Erx	0	37.54000000000005	-	-	-	51.955000000000084	-	-
52.280000000000086	Stx	0	37.54000000000005	52.280000000000086	-	-	-	0	1
52.305000000000085	Srx	0	37.54000000000005	-	-	52.305000000000085	-	-	-
52.60000000000009	Etx	0	37.54000000000005	-	52.60000000000009	-	-	0	0
52.625000000000085	Erx	0	37.54000000000005	-	-	-	52.625000000000085	-	-
52.95000000000009	Stx	0	37.54000000000005	52.95000000000009	-	-	-	0	1
52.97500000000009	Srx	0	37.54000000000005	-	-	52.97500000000009	-	-	-
53.27000000000009	Etx	0	37.54000000000005	-	53.27000000000009	-	-	0	0
53.29500000000009	Erx	0	37.54000000000005	-	-	-	53.29500000000009	-	-
53.62000000000009	Stx	0	37.54000000000005	53.62000000000009	-	-	-	0	1
53.64500000000009	Srx	0	37.54000000000005	-	-	53.64500000000009	-	-	-
53.94000000000009	Etx	0	37.54000000000005	-	53.94000000000009	-	-	0	0
53.96500000000009	Erx	0	37.54000000000005	-	-	-	53.96500000000009	-	-
54.29000000000009	Stx	0	37.54000000000005	54.29000000000009	-	-	-	0	1
54.31500000000009	Srx	0	37.54000000000005	-	-	54.31500000000009	-	-	-
54.61000000000009	Etx	0	37.54000000000005	-	54.61000000000009	-	-	0	0
54.63500000000009	Erx	0	37.54000000000005	-	-	-	54.63500000000009	-	-
54.96000000000009	Stx	0	37.54000000000005	54.96000000000009	-	-	-	0	1
54.98500000000009	Srx	0	37.54000000000005	-	-	54.98500000000009	-	-	-
55.28000000000009	Etx	0	37.54000000000005	-	55.28000000000009	-	-	0	0
55.30500000000009	Erx	0	37.54000000000005	-	-	-	55.30500000000009	-	-
55.630000000000095	Stx	0	37.54000000000005	55.630000000000095	-	-	-	0	1
55.65500000000009	Srx	0	37.54000000000005	-	-	55.65500000000009	-	-	-
55.950000000000095	Etx	0	37.54000000000005	-	55.950000000000095	-	-	0	0
55.975000000000094	Erx	0	37.54000000000005	-	-	-	55.975000000000094	-	-
56.3000000000001	Stx	0	37.54000000000005	56.3000000000001	-	-	-	0	1
56.325000000000095	Srx	0	37.54000000000005	-	-	56.325000000000095	-	-	-
56.6200000000001	Etx	0	37.54000000000005	-	56.6200000000001	-	-	0	0
56.645000000000095	Erx	0	37.54000000000005	-	-	-	56.645000000000095	-	-
56.9700000000001	Stx	0	37.54000000000005	56.9700000000001	-	-	-	0	1
56.9950000000001	Srx	0	37.54000000000005	-	-	56.9950000000001	-	-	-
57.2900000000001	Etx	0	37.54000000000005	-	57.2900000000001	-	-	0	0
57.3150000000001	Erx	0	37.54000000000005	-	-	-	57.3150000000001	-	-
57.6400000000001	Stx	0	37.54000000000005	57.6400000000001	-	-	-	0	1
57.6650000000001	Srx	0	37.54000000000005	-	-	57.6650000000001	-	-	-
57.9600000000001	Etx	0	37.54000000000005	-	57.9600000000001	-	-	0	0
57.9850000000001	Erx	0	37.54000000000005	-	-	-	57.9850000000001	-	-
58.3100000000001	Stx	0	37.54000000000005	58.3100000000001	-	-	-	0	1
58.3350000000001	Srx	0	37.54000000000005	-	-	58.3350000000001	-	-	-
58.6300000000001	Etx	0	37.54000000000005	-	58.6300000000001	-	-	0	0
58.6550000000001	Erx	0	37.54000000000005	-	-	-	58.6550000000001	-	-
58.9800000000001	Stx	0	37.54000000000005	58.9800000000001	-	-	-	0	1
59.0050000000001	Srx	0	37.54000000000005	-	-	59.0050000000001	-	-	-
59.300000000000104	Etx	0	37.54000000000005	-	59.300000000000104	-	-	0	0
59.3250000000001	Erx	0	37.54000000000005	-	-	-	59.3250000000001	-	-
59.650000000000105	Stx	0	37.54000000000005	59.650000000000105	-	-	-	0	1
59.675000000000104	Srx	0	37.54000000000005	-	-	59.675000000000104	-	-	-
59.970000000000105	Etx	0	37.54000000000005	-	59.970000000000105	-	-	0	0
59.995000000000104	Erx	0	37.54000000000005	-	-	-	59.995000000000104	-	-
60.32000000000011	Stx	0	37.54000000000005	60.32000000000011	-	-	-	0	1
60.345000000000105	Srx	0	37.54000000000005	-	-	60.345000000000105	-	-	-
